adm1_name,date,weather_lat,weather_lon,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
MALUKU UTARA,2018-04-01,0.78,127.38499999999999,27.65,30.83,25.7,7.78,80.5,2.2,18.75
MALUKU UTARA,2018-05-01,0.78,127.38499999999999,28.31,31.13,26.41,7.41,78.02,2.04,20.85
MALUKU UTARA,2018-06-01,0.78,127.38499999999999,27.44,29.66,25.54,4.91,79.45,2.51,17.34
MALUKU UTARA,2018-07-01,0.78,127.38499999999999,27.14,29.19,25.4,5.72,81.82,3.18,17.55
MALUKU UTARA,2018-08-01,0.78,127.38499999999999,27.34,29.46,25.61,2.06,79.15,3.46,19.65
MALUKU UTARA,2018-09-01,0.78,127.38499999999999,27.14,30.32,25.09,1.93,78.89,3.88,21.23
MALUKU UTARA,2018-10-01,0.78,127.38499999999999,27.8,31.49,25.56,5.8,77.47,2.39,20.35
MALUKU UTARA,2018-11-01,0.78,127.38499999999999,28.11,31.43,26.18,4.75,78.71,2.4,19.81
MALUKU UTARA,2018-12-01,0.78,127.38499999999999,27.83,30.62,26.01,5.7,81.86,3.66,18.4
MALUKU UTARA,2019-01-01,0.78,127.38499999999999,27.31,29.86,25.52,7.45,82.85,3.78,18.59
MALUKU UTARA,2019-02-01,0.78,127.38499999999999,27.26,29.89,24.96,1.26,79.36,3.95,21.56
MALUKU UTARA,2019-03-01,0.78,127.38499999999999,27.46,30.31,25.18,2.83,78.98,3.82,21.96
MALUKU UTARA,2019-04-01,0.78,127.38499999999999,28.31,31.1,26.03,8.98,77.63,2.52,20.5
MALUKU UTARA,2019-05-01,0.78,127.38499999999999,28.32,31.45,26.31,2.36,79.02,2.24,20.74
MALUKU UTARA,2019-06-01,0.78,127.38499999999999,27.75,30.33,25.66,8.95,80.79,2.61,17.37
MALUKU UTARA,2019-07-01,0.78,127.38499999999999,26.72,29.71,25.27,5.46,82.47,3.39,16.16
MALUKU UTARA,2019-08-01,0.78,127.38499999999999,26.86,29.39,24.96,1.09,82.2,4.2,20.49
MALUKU UTARA,2019-09-01,0.78,127.38499999999999,27.28,30.52,24.73,0.49,76.62,3.78,22.79
MALUKU UTARA,2019-10-01,0.78,127.38499999999999,27.95,31.17,26.02,4.84,75.97,2.27,20.75
MALUKU UTARA,2019-11-01,0.78,127.38499999999999,28.45,31.72,26.46,0.62,74.57,2.5,22.84
MALUKU UTARA,2019-12-01,0.78,127.38499999999999,28.58,32.34,26.5,2.96,74.98,2.88,20.56
MALUKU UTARA,2020-01-01,0.78,127.38499999999999,28.52,31.75,25.52,2.36,74.3,3.34,21.41
MALUKU UTARA,2020-02-01,0.78,127.38499999999999,28.63,31.93,25.84,4.58,74.17,4.14,21.67
MALUKU UTARA,2020-03-01,0.78,127.38499999999999,28.43,31.75,25.99,4.09,75.66,2.86,20.6
MALUKU UTARA,2020-04-01,0.78,127.38499999999999,28.78,32.15,26.35,6.53,73.82,2.56,21.13
MALUKU UTARA,2020-05-01,0.78,127.38499999999999,28.84,31.95,26.57,4.71,77.06,1.97,19.73
MALUKU UTARA,2020-06-01,0.78,127.38499999999999,27.78,30.23,25.69,12.21,79.03,2.05,16.88
MALUKU UTARA,2020-07-01,0.78,127.38499999999999,27.41,29.62,25.8,8.14,78.51,1.95,15.73
MALUKU UTARA,2020-08-01,0.78,127.38499999999999,27.26,29.48,25.74,5.94,80.85,2.87,17.64
MALUKU UTARA,2020-09-01,0.78,127.38499999999999,27.45,29.4,25.47,12.35,79.58,2.04,18.02
MALUKU UTARA,2020-10-01,0.78,127.38499999999999,27.74,30.54,25.93,7.24,78.78,2.1,18.18
MALUKU UTARA,2020-11-01,0.78,127.38499999999999,28.15,30.52,26.4,8.76,78.55,2.18,18.3
MALUKU UTARA,2020-12-01,0.78,127.38499999999999,27.78,30.65,25.95,8.78,79.89,2.61,18.5
MALUKU UTARA,2021-01-01,0.78,127.38499999999999,27.31,30.29,25.41,9.25,82.26,3.08,17.58
MALUKU UTARA,2021-02-01,0.78,127.38499999999999,27.48,29.64,25.62,6.6,81.12,2.94,19.06
MALUKU UTARA,2021-03-01,0.78,127.38499999999999,27.58,29.94,25.93,10.57,79.12,2.64,19.88
MALUKU UTARA,2021-04-01,0.78,127.38499999999999,27.93,30.19,26.23,4.77,80.42,2.73,20.2
MALUKU UTARA,2021-05-01,0.78,127.38499999999999,27.88,30.77,26.17,13.48,81.48,2.48,17.36
MALUKU UTARA,2021-06-01,0.78,127.38499999999999,27.62,29.66,25.3,5.16,78.21,2.12,18.25
MALUKU UTARA,2021-07-01,0.78,127.38499999999999,27.11,29.36,25.5,10.37,82.32,3.03,16.38
MALUKU UTARA,2021-08-01,0.78,127.38499999999999,27.58,29.77,25.72,6.9,78.36,1.93,17.91
MALUKU UTARA,2021-09-01,0.78,127.38499999999999,27.34,29.8,25.66,8.26,79.58,2.11,17.46
MALUKU UTARA,2021-10-01,0.78,127.38499999999999,28.11,30.81,26.08,5.01,78.06,2.2,20.13
MALUKU UTARA,2021-11-01,0.78,127.38499999999999,28.02,30.76,26.03,7.33,79.51,2.08,19.62
MALUKU UTARA,2021-12-01,0.78,127.38499999999999,27.55,29.62,25.7,8.83,83.41,3.66,16.95
MALUKU UTARA,2022-01-01,0.78,127.38499999999999,27.33,29.56,25.24,8.52,82.32,3.17,18.45
MALUKU UTARA,2022-02-01,0.78,127.38499999999999,27.18,30.05,25.02,9.39,80.31,3.18,17.28
MALUKU UTARA,2022-03-01,0.78,127.38499999999999,27.66,30.15,25.07,6.88,79.02,2.2,19.83
MALUKU UTARA,2022-04-01,0.78,127.38499999999999,27.72,30.45,25.47,7.37,80.33,2.28,18.75
MALUKU UTARA,2022-05-01,0.78,127.38499999999999,28.05,30.62,26.18,15.6,78.52,1.77,17.67
MALUKU UTARA,2022-06-01,0.78,127.38499999999999,28.12,30.41,26.13,5.85,75.84,1.67,19.18
MALUKU UTARA,2022-07-01,0.78,127.38499999999999,27.36,29.65,25.31,15.45,80.37,2.29,14.78
MALUKU UTARA,2022-08-01,0.78,127.38499999999999,27.51,31.17,25.43,6.92,78.42,2.18,17.2
MALUKU UTARA,2022-09-01,0.78,127.38499999999999,27.83,30.93,25.99,5.9,77.94,2.0,19.3
MALUKU UTARA,2022-10-01,0.78,127.38499999999999,28.38,30.91,25.93,4.32,77.0,2.14,19.66
MALUKU UTARA,2022-11-01,0.78,127.38499999999999,27.89,30.47,25.82,5.69,79.51,2.17,18.39
MALUKU UTARA,2022-12-01,0.78,127.38499999999999,27.39,30.15,25.75,7.15,81.81,2.72,17.09
MALUKU UTARA,2023-01-01,0.78,127.38499999999999,27.24,29.43,25.77,11.39,82.22,3.22,17.39
MALUKU UTARA,2023-02-01,0.78,127.38499999999999,27.23,29.83,25.3,9.02,81.64,3.26,17.75
MALUKU UTARA,2023-03-01,0.78,127.38499999999999,27.72,30.79,25.92,10.51,80.1,2.66,20.52
MALUKU UTARA,2023-04-01,0.78,127.38499999999999,28.14,30.93,25.78,4.93,79.76,2.34,20.93
MALUKU UTARA,2023-05-01,0.78,127.38499999999999,28.29,30.32,26.56,4.81,80.56,2.77,18.28
MALUKU UTARA,2023-06-01,0.78,127.38499999999999,27.8,30.32,25.66,4.45,79.23,2.4,17.32
MALUKU UTARA,2023-07-01,0.78,127.38499999999999,27.65,30.38,25.57,4.54,80.77,3.13,17.45
MALUKU UTARA,2023-08-01,0.78,127.38499999999999,27.58,29.51,26.05,2.48,80.79,3.59,18.2
MALUKU UTARA,2023-09-01,0.78,127.38499999999999,27.26,29.61,25.61,3.55,81.56,3.53,18.53
MALUKU UTARA,2023-10-01,0.78,127.38499999999999,28.09,31.38,26.07,1.22,78.22,2.79,22.11
MALUKU UTARA,2023-11-01,0.78,127.38499999999999,28.89,31.75,27.22,2.16,75.53,2.11,20.09
MALUKU UTARA,2023-12-01,0.78,127.38499999999999,29.01,32.48,26.73,1.59,75.74,2.51,20.86
MALUKU UTARA,2024-01-01,0.78,127.38499999999999,28.43,32.47,25.35,8.25,78.55,3.13,18.3
MALUKU UTARA,2024-02-01,0.78,127.38499999999999,28.17,31.37,25.95,2.48,78.78,3.45,21.4
MALUKU UTARA,2024-03-01,0.78,127.38499999999999,28.74,31.67,26.05,2.63,76.05,3.32,20.96
MALUKU UTARA,2024-04-01,0.78,127.38499999999999,29.1,32.26,26.94,7.85,75.19,2.6,19.66
MALUKU UTARA,2024-05-01,0.78,127.38499999999999,28.76,31.54,27.18,8.86,79.04,2.0,17.23
MALUKU UTARA,2024-06-01,0.78,127.38499999999999,27.71,30.88,25.93,13.22,81.98,2.11,14.25
MALUKU UTARA,2024-07-01,0.78,127.38499999999999,27.41,30.02,25.07,5.66,80.9,2.75,15.72
MALUKU UTARA,2024-08-01,0.78,127.38499999999999,27.36,29.53,25.49,8.19,82.83,2.66,14.29
MALUKU UTARA,2024-09-01,0.78,127.38499999999999,27.95,30.37,25.9,2.73,79.38,2.8,20.14
MALUKU UTARA,2024-10-01,0.78,127.38499999999999,28.45,31.05,26.77,6.27,78.45,2.45,20.44
MALUKU UTARA,2024-11-01,0.78,127.38499999999999,28.58,30.58,26.55,6.24,77.95,2.0,19.36
MALUKU UTARA,2024-12-01,0.78,127.38499999999999,27.83,30.19,25.96,9.28,82.94,2.74,17.13
MALUKU UTARA,2025-01-01,0.78,127.38499999999999,27.75,30.16,26.25,7.45,80.7,2.24,17.67
MALUKU UTARA,2025-02-01,0.78,127.38499999999999,27.41,29.94,25.54,7.61,81.14,2.87,18.19
MALUKU UTARA,2025-03-01,0.78,127.38499999999999,28.25,31.14,25.8,8.79,78.25,2.27,18.53
MALUKU UTARA,2025-04-01,0.78,127.38499999999999,27.82,30.43,25.81,6.8,79.5,2.22,17.49
MALUKU UTARA,2025-05-01,0.78,127.38499999999999,28.36,30.69,26.55,7.74,78.35,1.87,17.86
MALUKU UTARA,2025-06-01,0.78,127.38499999999999,27.53,30.13,25.33,9.36,81.88,2.83,16.05
MALUKU UTARA,2025-07-01,0.78,127.38499999999999,27.35,29.52,25.72,3.82,81.78,3.3,16.81
MALUKU UTARA,2025-08-01,0.78,127.38499999999999,26.92,29.58,25.03,10.29,82.6,3.2,14.29
MALUKU UTARA,2025-09-01,0.78,127.38499999999999,27.62,29.92,25.12,4.86,79.64,2.42,18.71
MALUKU UTARA,2025-10-01,0.78,127.38499999999999,27.79,30.97,25.99,7.95,79.62,2.32,18.38
MALUKU UTARA,2025-11-01,0.78,127.38499999999999,27.88,29.8,25.72,7.37,82.07,3.02,18.9
MALUKU UTARA,2025-12-01,0.78,127.38499999999999,27.84,29.82,26.23,7.47,81.68,2.72,17.49
NUSA TENGGARA BARAT,2007-01-01,-8.57,116.53,26.9,31.34,23.26,3.8,79.68,1.93,21.95
NUSA TENGGARA BARAT,2007-02-01,-8.57,116.53,26.87,30.96,24.48,6.03,81.62,1.18,21.06
NUSA TENGGARA BARAT,2007-03-01,-8.57,116.53,26.28,29.41,24.27,8.4,86.8,1.87,16.14
NUSA TENGGARA BARAT,2007-04-01,-8.57,116.53,26.71,30.44,24.09,7.37,84.3,1.37,19.31
NUSA TENGGARA BARAT,2007-05-01,-8.57,116.53,26.47,30.08,23.76,1.65,81.85,1.49,19.07
NUSA TENGGARA BARAT,2007-06-01,-8.57,116.53,25.47,29.49,22.91,2.11,83.08,1.99,16.91
NUSA TENGGARA BARAT,2007-07-01,-8.57,116.53,25.0,29.37,21.41,0.12,78.19,1.72,18.63
NUSA TENGGARA BARAT,2007-08-01,-8.57,116.53,24.93,30.36,20.61,0.19,75.71,1.99,19.45
NUSA TENGGARA BARAT,2007-09-01,-8.57,116.53,26.02,32.05,21.1,0.02,72.54,1.93,23.19
NUSA TENGGARA BARAT,2007-10-01,-8.57,116.53,27.56,33.34,23.3,1.24,72.63,1.7,23.27
NUSA TENGGARA BARAT,2007-11-01,-8.57,116.53,27.1,31.9,24.13,7.26,79.06,1.7,22.75
NUSA TENGGARA BARAT,2007-12-01,-8.57,116.53,26.65,31.36,24.33,11.02,84.72,1.63,16.63
NUSA TENGGARA BARAT,2008-01-01,-8.57,116.53,26.36,31.06,24.24,7.09,84.12,1.71,19.24
NUSA TENGGARA BARAT,2008-02-01,-8.57,116.53,25.9,29.06,24.32,10.39,88.22,2.0,16.27
NUSA TENGGARA BARAT,2008-03-01,-8.57,116.53,26.21,29.87,24.04,4.66,84.86,1.18,19.21
NUSA TENGGARA BARAT,2008-04-01,-8.57,116.53,26.36,29.92,23.34,2.34,81.27,1.46,19.83
NUSA TENGGARA BARAT,2008-05-01,-8.57,116.53,25.52,29.29,22.77,2.31,80.94,2.02,19.17
NUSA TENGGARA BARAT,2008-06-01,-8.57,116.53,24.95,28.83,21.95,1.76,82.16,1.93,18.26
NUSA TENGGARA BARAT,2008-07-01,-8.57,116.53,24.44,28.71,20.89,0.05,77.79,2.13,19.21
NUSA TENGGARA BARAT,2008-08-01,-8.57,116.53,25.41,30.44,21.11,0.74,76.53,1.94,19.65
NUSA TENGGARA BARAT,2008-09-01,-8.57,116.53,26.51,31.92,23.02,1.29,74.42,1.95,22.94
NUSA TENGGARA BARAT,2008-10-01,-8.57,116.53,27.67,33.16,23.83,2.85,75.8,1.49,22.55
NUSA TENGGARA BARAT,2008-11-01,-8.57,116.53,27.06,31.06,24.34,7.65,82.22,1.34,19.01
NUSA TENGGARA BARAT,2008-12-01,-8.57,116.53,26.37,30.75,24.08,6.98,82.72,1.65,18.2
NUSA TENGGARA BARAT,2009-01-01,-8.57,116.53,26.19,29.99,24.22,10.96,86.33,1.78,17.03
NUSA TENGGARA BARAT,2009-02-01,-8.57,116.53,25.91,30.01,23.9,10.73,86.99,1.87,17.46
NUSA TENGGARA BARAT,2009-03-01,-8.57,116.53,26.63,30.44,23.97,4.99,81.4,1.27,20.83
NUSA TENGGARA BARAT,2009-04-01,-8.57,116.53,27.14,30.72,24.63,3.07,81.09,1.33,20.99
NUSA TENGGARA BARAT,2009-05-01,-8.57,116.53,26.49,29.89,23.94,2.09,83.3,1.5,17.47
NUSA TENGGARA BARAT,2009-06-01,-8.57,116.53,25.84,30.08,22.35,0.13,78.75,1.67,19.02
NUSA TENGGARA BARAT,2009-07-01,-8.57,116.53,25.23,29.7,21.64,0.52,77.16,1.93,18.99
NUSA TENGGARA BARAT,2009-08-01,-8.57,116.53,25.67,30.39,21.93,0.03,74.81,1.82,20.62
NUSA TENGGARA BARAT,2009-09-01,-8.57,116.53,26.27,31.34,23.13,2.05,77.18,2.12,21.32
NUSA TENGGARA BARAT,2009-10-01,-8.57,116.53,27.27,32.96,23.26,1.69,74.53,1.79,23.29
NUSA TENGGARA BARAT,2009-11-01,-8.57,116.53,28.14,34.05,24.63,3.61,74.41,1.4,22.99
NUSA TENGGARA BARAT,2009-12-01,-8.57,116.53,27.25,32.15,24.58,6.77,79.74,1.36,21.58
NUSA TENGGARA BARAT,2010-01-01,-8.57,116.53,26.5,30.75,24.29,11.18,84.23,1.66,18.62
NUSA TENGGARA BARAT,2010-02-01,-8.57,116.53,27.17,30.73,24.64,5.09,82.05,1.15,20.63
NUSA TENGGARA BARAT,2010-03-01,-8.57,116.53,27.72,31.42,25.19,3.02,78.95,0.99,20.98
NUSA TENGGARA BARAT,2010-04-01,-8.57,116.53,27.35,31.03,24.46,5.06,82.27,1.24,17.67
NUSA TENGGARA BARAT,2010-05-01,-8.57,116.53,27.09,31.19,24.88,6.31,85.54,1.37,15.62
NUSA TENGGARA BARAT,2010-06-01,-8.57,116.53,26.33,29.89,23.45,2.81,82.59,1.67,17.25
NUSA TENGGARA BARAT,2010-07-01,-8.57,116.53,25.98,30.07,22.65,7.83,83.08,1.66,17.51
NUSA TENGGARA BARAT,2010-08-01,-8.57,116.53,25.9,30.34,22.79,2.21,80.9,1.76,19.83
NUSA TENGGARA BARAT,2010-09-01,-8.57,116.53,26.38,30.49,23.61,11.05,83.27,1.54,20.34
NUSA TENGGARA BARAT,2010-10-01,-8.57,116.53,26.76,30.63,24.27,7.11,82.62,1.55,20.76
NUSA TENGGARA BARAT,2010-11-01,-8.57,116.53,27.33,31.88,24.52,7.28,81.05,1.33,20.73
NUSA TENGGARA BARAT,2010-12-01,-8.57,116.53,26.16,30.58,24.12,16.8,86.16,1.7,15.47
NUSA TENGGARA BARAT,2011-01-01,-8.57,116.53,25.53,28.34,23.54,9.53,89.2,1.87,16.65
NUSA TENGGARA BARAT,2011-02-01,-8.57,116.53,25.67,30.17,23.69,7.5,86.85,1.67,16.77
NUSA TENGGARA BARAT,2011-03-01,-8.57,116.53,26.02,29.82,23.54,7.02,85.02,1.34,18.02
NUSA TENGGARA BARAT,2011-04-01,-8.57,116.53,26.16,29.72,24.49,8.42,85.07,1.27,16.71
NUSA TENGGARA BARAT,2011-05-01,-8.57,116.53,25.88,29.39,22.93,5.9,85.08,1.51,17.74
NUSA TENGGARA BARAT,2011-06-01,-8.57,116.53,24.43,28.86,21.25,0.24,81.71,1.88,18.55
NUSA TENGGARA BARAT,2011-07-01,-8.57,116.53,24.39,28.47,20.62,0.11,81.26,1.84,18.76
NUSA TENGGARA BARAT,2011-08-01,-8.57,116.53,24.48,30.26,21.02,0.01,77.76,1.99,21.13
NUSA TENGGARA BARAT,2011-09-01,-8.57,116.53,25.74,30.73,22.51,0.07,76.0,2.12,22.37
NUSA TENGGARA BARAT,2011-10-01,-8.57,116.53,26.85,32.7,22.82,1.98,77.29,1.87,22.49
NUSA TENGGARA BARAT,2011-11-01,-8.57,116.53,27.25,32.02,24.17,6.24,80.08,1.31,20.66
NUSA TENGGARA BARAT,2011-12-01,-8.57,116.53,27.06,31.67,24.39,10.4,81.71,1.42,18.69
NUSA TENGGARA BARAT,2012-01-01,-8.57,116.53,25.82,30.0,24.15,13.79,87.4,1.76,16.21
NUSA TENGGARA BARAT,2012-02-01,-8.57,116.53,26.34,30.68,23.59,7.29,82.95,1.22,20.06
NUSA TENGGARA BARAT,2012-03-01,-8.57,116.53,25.88,29.72,23.44,12.19,86.61,1.87,15.65
NUSA TENGGARA BARAT,2012-04-01,-8.57,116.53,26.76,30.34,24.05,2.46,81.44,1.33,21.24
NUSA TENGGARA BARAT,2012-05-01,-8.57,116.53,25.75,29.96,22.89,5.21,83.75,1.89,17.72
NUSA TENGGARA BARAT,2012-06-01,-8.57,116.53,24.7,29.28,21.71,0.18,81.77,1.9,18.23
NUSA TENGGARA BARAT,2012-07-01,-8.57,116.53,23.92,27.68,21.09,0.4,81.36,2.28,18.09
NUSA TENGGARA BARAT,2012-08-01,-8.57,116.53,24.4,29.69,20.83,0.01,77.55,2.15,21.02
NUSA TENGGARA BARAT,2012-09-01,-8.57,116.53,25.9,31.18,21.52,0.54,75.4,1.94,23.16
NUSA TENGGARA BARAT,2012-10-01,-8.57,116.53,27.65,33.65,23.41,0.33,73.23,1.62,23.81
NUSA TENGGARA BARAT,2012-11-01,-8.57,116.53,27.98,33.8,25.05,4.68,77.35,1.39,22.01
NUSA TENGGARA BARAT,2012-12-01,-8.57,116.53,27.03,30.88,24.53,8.18,82.47,1.29,18.99
NUSA TENGGARA BARAT,2013-01-01,-8.57,116.53,26.17,29.47,24.3,14.4,87.32,1.72,17.88
NUSA TENGGARA BARAT,2013-02-01,-8.57,116.53,26.72,31.18,24.29,10.65,84.46,1.39,19.3
NUSA TENGGARA BARAT,2013-03-01,-8.57,116.53,26.91,30.73,24.3,4.78,82.44,1.31,20.83
NUSA TENGGARA BARAT,2013-04-01,-8.57,116.53,27.06,30.52,24.29,4.15,82.35,1.13,18.72
NUSA TENGGARA BARAT,2013-05-01,-8.57,116.53,26.78,30.82,24.33,4.55,83.25,1.23,17.42
NUSA TENGGARA BARAT,2013-06-01,-8.57,116.53,26.37,29.28,24.4,4.46,84.86,1.31,15.98
NUSA TENGGARA BARAT,2013-07-01,-8.57,116.53,25.12,28.99,21.89,0.92,82.38,2.13,17.61
NUSA TENGGARA BARAT,2013-08-01,-8.57,116.53,24.99,29.8,21.23,0.08,78.69,2.04,21.05
NUSA TENGGARA BARAT,2013-09-01,-8.57,116.53,25.79,30.95,22.36,0.02,75.88,2.18,23.14
NUSA TENGGARA BARAT,2013-10-01,-8.57,116.53,27.38,33.02,23.26,0.62,74.69,1.69,23.73
NUSA TENGGARA BARAT,2013-11-01,-8.57,116.53,27.31,33.33,24.14,4.52,78.11,1.4,20.06
NUSA TENGGARA BARAT,2013-12-01,-8.57,116.53,26.6,31.15,24.27,11.63,83.83,1.41,17.49
NUSA TENGGARA BARAT,2014-01-01,-8.57,116.53,26.14,29.78,24.01,13.69,86.17,1.72,17.63
NUSA TENGGARA BARAT,2014-02-01,-8.57,116.53,25.87,29.39,23.64,6.63,85.44,1.6,18.88
NUSA TENGGARA BARAT,2014-03-01,-8.57,116.53,27.03,30.84,24.24,4.41,79.75,1.09,21.37
NUSA TENGGARA BARAT,2014-04-01,-8.57,116.53,27.06,30.9,24.83,4.02,81.71,1.14,20.09
NUSA TENGGARA BARAT,2014-05-01,-8.57,116.53,27.05,30.88,24.04,0.86,81.16,1.61,19.64
NUSA TENGGARA BARAT,2014-06-01,-8.57,116.53,26.08,30.15,22.58,0.22,81.18,1.87,17.31
NUSA TENGGARA BARAT,2014-07-01,-8.57,116.53,25.35,29.65,21.6,0.86,79.27,1.92,17.49
NUSA TENGGARA BARAT,2014-08-01,-8.57,116.53,25.62,30.24,21.84,0.07,74.07,1.98,20.44
NUSA TENGGARA BARAT,2014-09-01,-8.57,116.53,26.45,32.46,22.14,0.01,69.51,1.65,24.24
NUSA TENGGARA BARAT,2014-10-01,-8.57,116.53,27.92,33.92,22.71,0.07,68.47,1.53,24.75
NUSA TENGGARA BARAT,2014-11-01,-8.57,116.53,28.28,34.33,24.33,4.98,74.31,1.35,22.66
NUSA TENGGARA BARAT,2014-12-01,-8.57,116.53,26.8,31.09,24.44,9.89,83.94,1.31,18.83
NUSA TENGGARA BARAT,2015-01-01,-8.57,116.53,26.18,29.88,24.22,7.08,85.1,1.57,19.1
NUSA TENGGARA BARAT,2015-02-01,-8.57,116.53,26.41,30.64,24.07,5.39,81.25,1.26,20.31
NUSA TENGGARA BARAT,2015-03-01,-8.57,116.53,26.57,30.85,23.68,7.2,82.54,1.29,19.58
NUSA TENGGARA BARAT,2015-04-01,-8.57,116.53,26.82,31.16,24.36,5.99,82.55,1.17,17.36
NUSA TENGGARA BARAT,2015-05-01,-8.57,116.53,26.18,30.26,22.5,1.43,80.14,1.56,19.85
NUSA TENGGARA BARAT,2015-06-01,-8.57,116.53,25.33,29.43,22.06,0.37,81.38,1.88,18.33
NUSA TENGGARA BARAT,2015-07-01,-8.57,116.53,25.04,29.6,21.4,0.07,77.54,1.67,19.36
NUSA TENGGARA BARAT,2015-08-01,-8.57,116.53,25.4,30.23,20.91,0.1,74.22,1.68,21.47
NUSA TENGGARA BARAT,2015-09-01,-8.57,116.53,26.28,32.04,21.96,0.02,70.73,1.63,24.02
NUSA TENGGARA BARAT,2015-10-01,-8.57,116.53,27.81,33.99,22.92,0.02,67.92,1.28,25.25
NUSA TENGGARA BARAT,2015-11-01,-8.57,116.53,28.81,34.47,25.04,1.28,71.68,1.29,23.92
NUSA TENGGARA BARAT,2015-12-01,-8.57,116.53,27.59,33.27,24.75,6.92,80.32,1.31,20.18
NUSA TENGGARA BARAT,2016-01-01,-8.57,116.53,27.98,33.5,24.13,6.96,77.77,1.18,21.55
NUSA TENGGARA BARAT,2016-02-01,-8.57,116.53,26.98,31.26,24.81,12.81,84.13,1.18,19.24
NUSA TENGGARA BARAT,2016-03-01,-8.57,116.53,27.7,31.66,24.9,5.42,81.54,1.03,20.98
NUSA TENGGARA BARAT,2016-04-01,-8.57,116.53,27.84,31.1,25.37,2.71,79.7,1.26,20.56
NUSA TENGGARA BARAT,2016-05-01,-8.57,116.53,27.53,31.16,25.14,2.32,81.89,1.31,19.06
NUSA TENGGARA BARAT,2016-06-01,-8.57,116.53,26.81,30.3,23.87,4.14,81.41,1.38,17.75
NUSA TENGGARA BARAT,2016-07-01,-8.57,116.53,26.45,30.08,23.14,2.12,80.49,1.52,18.46
NUSA TENGGARA BARAT,2016-08-01,-8.57,116.53,26.33,31.68,22.32,0.75,75.62,1.69,20.98
NUSA TENGGARA BARAT,2016-09-01,-8.57,116.53,27.26,31.94,23.46,6.24,77.74,1.31,22.86
NUSA TENGGARA BARAT,2016-10-01,-8.57,116.53,27.39,32.52,24.39,4.08,79.13,1.26,21.95
NUSA TENGGARA BARAT,2016-11-01,-8.57,116.53,27.47,31.8,25.03,6.7,80.92,1.22,21.61
NUSA TENGGARA BARAT,2016-12-01,-8.57,116.53,26.62,30.08,24.55,11.29,84.63,1.68,16.43
NUSA TENGGARA BARAT,2017-01-01,-8.57,116.53,26.2,29.84,23.93,10.61,85.6,1.49,18.62
NUSA TENGGARA BARAT,2017-02-01,-8.57,116.53,26.17,30.25,23.59,12.24,85.17,1.52,19.69
NUSA TENGGARA BARAT,2017-03-01,-8.57,116.53,26.71,30.32,24.38,8.06,82.47,1.16,19.23
NUSA TENGGARA BARAT,2017-04-01,-8.57,116.53,26.75,30.37,23.98,4.25,82.51,1.4,19.81
NUSA TENGGARA BARAT,2017-05-01,-8.57,116.53,26.26,29.76,22.93,1.09,83.06,1.89,19.06
NUSA TENGGARA BARAT,2017-06-01,-8.57,116.53,25.56,29.25,22.5,1.92,84.03,1.83,17.54
NUSA TENGGARA BARAT,2017-07-01,-8.57,116.53,25.17,29.6,22.07,0.79,82.42,2.04,17.99
NUSA TENGGARA BARAT,2017-08-01,-8.57,116.53,25.43,30.12,22.16,0.18,77.28,2.03,21.02
NUSA TENGGARA BARAT,2017-09-01,-8.57,116.53,26.65,32.44,22.44,0.27,74.41,1.85,23.11
NUSA TENGGARA BARAT,2017-10-01,-8.57,116.53,27.35,32.45,24.18,3.31,77.62,1.9,23.43
NUSA TENGGARA BARAT,2017-11-01,-8.57,116.53,27.19,33.3,24.46,10.4,81.2,1.37,18.26
NUSA TENGGARA BARAT,2017-12-01,-8.57,116.53,26.7,31.04,24.17,10.28,83.8,1.49,18.2
NUSA TENGGARA BARAT,2018-01-01,-8.57,116.53,26.09,30.78,23.89,14.0,86.51,1.54,16.82
NUSA TENGGARA BARAT,2018-02-01,-8.57,116.53,26.09,29.88,24.07,7.71,85.65,1.38,20.88
NUSA TENGGARA BARAT,2018-03-01,-8.57,116.53,26.64,30.14,24.5,6.46,82.89,1.2,21.36
NUSA TENGGARA BARAT,2018-04-01,-8.57,116.53,27.36,31.25,23.83,0.86,80.2,1.41,22.19
NUSA TENGGARA BARAT,2018-05-01,-8.57,116.53,26.23,30.22,23.22,0.25,81.59,1.9,20.14
NUSA TENGGARA BARAT,2018-06-01,-8.57,116.53,25.66,29.78,22.66,0.55,81.43,1.94,17.91
NUSA TENGGARA BARAT,2018-07-01,-8.57,116.53,25.14,29.78,21.99,0.34,77.68,2.11,19.31
NUSA TENGGARA BARAT,2018-08-01,-8.57,116.53,25.13,30.16,21.38,0.94,76.35,2.05,20.7
NUSA TENGGARA BARAT,2018-09-01,-8.57,116.53,26.56,32.74,22.37,0.27,72.24,1.84,23.14
NUSA TENGGARA BARAT,2018-10-01,-8.57,116.53,27.71,33.03,23.61,0.13,70.13,1.93,24.99
NUSA TENGGARA BARAT,2018-11-01,-8.57,116.53,27.5,32.98,24.86,6.22,79.38,1.55,21.83
NUSA TENGGARA BARAT,2018-12-01,-8.57,116.53,26.99,31.19,24.01,4.74,82.14,1.6,19.44
NUSA TENGGARA BARAT,2019-01-01,-8.57,116.53,26.85,31.2,24.31,10.1,83.51,1.51,18.76
NUSA TENGGARA BARAT,2019-02-01,-8.57,116.53,27.03,31.64,24.53,5.44,82.06,1.12,21.41
